x0000,y0000,x0001,y0001
591.3,58.44, , ,
591.4,58.44, , ,
591.5,58.38, , ,
591.6,58.38, , ,
591.7,58.38, , ,
591.8,58.38, , ,
591.9,58.38, , ,
592,58.38, , ,
592.1,58.31, , ,
592.2,58.31, , ,
592.3,58.31, , ,
592.4,58.31, , ,
592.5,58.31, , ,
592.6,58.31, , ,
592.7,58.25, , ,
592.8,58.25, , ,
592.9,58.25, , ,
593,58.25, , ,
593.1,58.25, , ,
593.2,58.25, , ,
593.3,58.13, , ,
593.4,58.13, , ,
593.5,58.13, , ,
593.6,58.13, , ,
593.7,58.13, , ,
593.8,58.13, , ,
593.9,58.06, , ,
594,58.06, , ,
594.1,58.06, , ,
594.2,58.06, , ,
594.3,58.06, , ,
594.4,58.06, , ,
594.5,58, , ,
594.6,58, , ,
594.7,58, , ,
594.8,58, , ,
594.9,58, , ,
595,58, , ,
595.1,57.88, , ,
595.2,57.88, , ,
595.3,57.88, , ,
595.4,57.88, , ,
595.5,57.88, , ,
595.6,57.88, , ,
595.7,57.81, , ,
595.8,57.81, , ,
595.9,57.81, , ,
596,57.81, , ,
596.1,57.81, , ,
596.2,57.81, , ,
596.3,57.69, , ,
596.4,57.69, , ,
596.5,57.69, , ,
596.6,57.69, , ,
596.7,57.69, , ,
596.8,57.69, , ,
596.9,57.63, , ,
597,57.63, , ,
597.1,57.63, , ,
597.2,57.63, , ,
597.3,57.63, , ,
597.4,57.63, , ,
597.5,57.5, , ,
597.6,57.5, , ,
597.7,57.5, , ,
597.8,57.5, , ,
597.9,57.5, , ,
598,57.5, , ,
598.1,57.44, , ,
598.2,57.44, , ,
598.3,57.44, , ,
598.4,57.44, , ,
598.5,57.44, , ,
598.6,57.44, , ,
598.7,57.31, , ,
598.8,57.31, , ,
598.9,57.31, , ,
599,57.31, , ,
599.1,57.31, , ,
599.2,57.31, , ,
599.3,57.25, , ,
599.4,57.25, , ,
599.5,57.25, , ,
599.6,57.25, , ,
599.7,57.25, , ,
599.8,57.25, , ,
599.9,57.19, , ,
600,57.19, , ,
600.1,57.19, , ,
600.2,57.19, , ,
600.3,57.19, , ,
600.4,57.19, , ,
600.5,57.06, , ,
600.6,57.06, , ,
600.7,57.06, , ,
600.8,57.06, , ,
600.9,57.06, , ,
601,57.06, , ,
601.1,57, , ,
601.2,57, , ,
601.3,57, , ,
601.4,57, , ,
601.5,57, , ,
601.6,57, , ,
601.7,56.88, , ,
601.8,56.88, , ,
601.9,56.88, , ,
602,56.88, , ,
602.1,56.88, , ,
602.2,56.88, , ,
602.3,56.81, , ,
602.4,56.81, , ,
602.5,56.81, , ,
602.6,56.81, , ,
602.7,56.81, , ,
602.8,56.81, , ,
602.9,56.69, , ,
603,56.69, , ,
603.1,56.69, , ,
603.2,56.69, , ,
603.3,56.69, , ,
603.4,56.69, , ,
603.5,56.63, , ,
603.6,56.63, , ,
603.7,56.63, , ,
603.8,56.63, , ,
603.9,56.63, , ,
604,56.63, , ,
604.1,56.5, , ,
604.2,56.5, , ,
604.3,56.5, , ,
604.4,56.5, , ,
604.5,56.5, , ,
604.6,56.5, , ,
604.7,56.44, , ,
604.8,56.44, , ,
604.9,56.44, , ,
605,56.44, , ,
605.1,56.44, , ,
605.2,56.44, , ,
605.3,56.31, , ,
605.4,56.31, , ,
605.5,56.31, , ,
605.6,56.31, , ,
605.7,56.31, , ,
605.8,56.31, , ,
605.9,56.25, , ,
606,56.25, , ,
606.1,56.25, , ,
606.2,56.25, , ,
606.3,56.25, , ,
606.4,56.25, , ,
606.5,56.13, , ,
606.6,56.13, , ,
606.7,56.13, , ,
606.8,56.13, , ,
606.9,56.13, , ,
607,56.13, , ,
607.1,56.06, , ,
607.2,56.06, , ,
607.3,56.06, , ,
607.4,56.06, , ,
607.5,56.06, , ,
607.6,56.06, , ,
607.7,55.94, , ,
607.8,55.94, , ,
607.9,55.94, , ,
608,55.94, , ,
608.1,55.94, , ,
608.2,55.94, , ,
608.3,55.88, , ,
608.4,55.88, , ,
608.5,55.88, , ,
608.6,55.88, , ,
608.7,55.88, , ,
608.8,55.88, , ,
608.9,55.75, , ,
609,55.75, , ,
609.1,55.75, , ,
609.2,55.75, , ,
609.3,55.75, , ,
609.4,55.75, , ,
609.5,55.69, , ,
609.6,55.69, , ,
609.7,55.69, , ,
609.8,55.69, , ,
609.9,55.69, , ,
610,55.69, , ,
610.1,55.56, , ,
610.2,55.56, , ,
610.3,55.56, , ,
610.4,55.56, , ,
610.5,55.56, , ,
610.6,55.56, , ,
610.7,55.5, , ,
610.8,55.5, , ,
610.9,55.5, , ,
611,55.5, , ,
611.1,55.5, , ,
611.2,55.5, , ,
611.3,55.38, , ,
611.4,55.38, , ,
611.5,55.38, , ,
611.6,55.38, , ,
611.7,55.38, , ,
611.8,55.38, , ,
611.9,55.31, , ,
612,55.31, , ,
612.1,55.31, , ,
612.2,55.31, , ,
612.3,55.31, , ,
612.4,55.31, , ,
612.5,55.25, , ,
612.6,55.25, , ,
612.7,55.25, , ,
612.8,55.25, , ,
612.9,55.25, , ,
613,55.25, , ,
613.1,55.13, , ,
613.2,55.13, , ,
613.3,55.13, , ,
613.4,55.13, , ,
613.5,55.13, , ,
613.6,55.13, , ,
613.7,55, , ,
613.8,55, , ,
613.9,55, , ,
614,55, , ,
614.1,55, , ,
614.2,55, , ,
614.3,54.94, , ,
614.4,54.94, , ,
614.5,54.94, , ,
614.6,54.94, , ,
614.7,54.94, , ,
614.8,54.94, , ,
614.9,54.88, , ,
615,54.88, , ,
615.1,54.88, , ,
615.2,54.88, , ,
615.3,54.88, , ,
615.4,54.88, , ,
615.5,54.75, , ,
615.6,54.75, , ,
615.7,54.75, , ,
615.8,54.75, , ,
615.9,54.75, , ,
616,54.75, , ,
616.1,54.63, , ,
616.2,54.63, , ,
616.3,54.63, , ,
616.4,54.63, , ,
616.5,54.63, , ,
616.6,54.63, , ,
616.7,54.56, , ,
616.8,54.56, , ,
616.9,54.56, , ,
617,54.56, , ,
617.1,54.56, , ,
617.2,54.56, , ,
617.3,54.5, , ,
617.4,54.5, , ,
617.5,54.5, , ,
617.6,54.5, , ,
617.7,54.5, , ,
617.8,54.5, , ,
617.9,54.44, , ,
618,54.44, , ,
618.1,54.44, , ,
618.2,54.44, , ,
618.3,54.44, , ,
618.4,54.44, , ,
618.5,54.31, , ,
618.6,54.31, , ,
618.7,54.31, , ,
618.8,54.31, , ,
618.9,54.31, , ,
619,54.31, , ,
619.1,54.25, , ,
619.2,54.25, , ,
619.3,54.25, , ,
619.4,54.25, , ,
619.5,54.25, , ,
619.6,54.25, , ,
619.7,54.19, , ,
619.8,54.19, , ,
619.9,54.19, , ,
620,54.19, , ,
620.1,54.19, , ,
620.2,54.19, , ,
620.3,54.13, , ,
620.4,54.13, , ,
620.5,54.13, , ,
620.6,54.13, , ,
620.7,54.13, , ,
620.8,54.13, , ,
620.9,54, , ,
621,54, , ,
621.1,54, , ,
621.2,54, , ,
621.3,54, , ,
621.4,54, , ,
621.5,53.88, , ,
621.6,53.88, , ,
621.7,53.88, , ,
621.8,53.88, , ,
621.9,53.88, , ,
622,53.88, , ,
622.1,53.81, , ,
622.2,53.81, , ,
622.3,53.81, , ,
622.4,53.81, , ,
622.5,53.81, , ,
622.6,53.81, , ,
622.7,53.75, , ,
622.8,53.75, , ,
622.9,53.75, , ,
623,53.75, , ,
623.1,53.75, , ,
623.2,53.75, , ,
623.3,53.63, , ,
623.4,53.63, , ,
623.5,53.63, , ,
623.6,53.63, , ,
623.7,53.63, , ,
623.8,53.63, , ,
623.9,53.56, , ,
624,53.56, , ,
624.1,53.56, , ,
624.2,53.56, , ,
624.3,53.56, , ,
624.4,53.56, , ,
624.5,53.5, , ,
624.6,53.5, , ,
624.7,53.5, , ,
624.8,53.5, , ,
624.9,53.5, , ,
625,53.5, , ,
625.1,53.38, , ,
625.2,53.38, , ,
625.3,53.38, , ,
625.4,53.38, , ,
625.5,53.38, , ,
625.6,53.38, , ,
625.7,53.31, , ,
625.8,53.31, , ,
625.9,53.31, , ,
626,53.31, , ,
626.1,53.31, , ,
626.2,53.31, , ,
626.3,53.25, , ,
626.4,53.25, , ,
626.5,53.25, , ,
626.6,53.25, , ,
626.7,53.25, , ,
626.8,53.25, , ,
626.9,53.19, , ,
627,53.19, , ,
627.1,53.19, , ,
627.2,53.19, , ,
627.3,53.19, , ,
627.4,53.19, , ,
627.5,53.06, , ,
627.6,53.06, , ,
627.7,53.06, , ,
627.8,53.06, , ,
627.9,53.06, , ,
628,53.06, , ,
628.1,53, , ,
628.2,53, , ,
628.3,53, , ,
628.4,53, , ,
628.5,53, , ,
628.6,53, , ,
628.7,52.94, , ,
628.8,52.94, , ,
628.9,52.94, , ,
629,52.94, , ,
629.1,52.94, , ,
629.2,52.94, , ,
629.3,52.88, , ,
629.4,52.88, , ,
629.5,52.88, , ,
629.6,52.88, , ,
629.7,52.88, , ,
629.8,52.88, , ,
629.9,52.81, , ,
630,52.81, , ,
630.1,52.81, , ,
630.2,52.81, , ,
630.3,52.81, , ,
630.4,52.81, , ,
630.5,52.69, , ,
630.6,52.69, , ,
630.7,52.69, , ,
630.8,52.69, , ,
630.9,52.69, , ,
631,52.69, , ,
631.1,52.63, , ,
631.2,52.63, , ,
631.3,52.63, , ,
631.4,52.63, , ,
631.5,52.63, , ,
631.6,52.63, , ,
631.7,52.56, , ,
631.8,52.56, , ,
631.9,52.56, , ,
632,52.56, , ,
632.1,52.56, , ,
632.2,52.56, , ,
632.3,52.5, , ,
632.4,52.5, , ,
632.5,52.5, , ,
632.6,52.5, , ,
632.7,52.5, , ,
632.8,52.5, , ,
632.9,52.44, , ,
633,52.44, , ,
633.1,52.44, , ,
633.2,52.44, , ,
633.3,52.44, , ,
633.4,52.44, , ,
633.5,52.38, , ,
633.6,52.38, , ,
633.7,52.38, , ,
633.8,52.38, , ,
633.9,52.38, , ,
634,52.38, , ,
634.1,52.25, , ,
634.2,52.25, , ,
634.3,52.25, , ,
634.4,52.25, , ,
634.5,52.25, , ,
634.6,52.25, , ,
634.7,52.19, , ,
634.8,52.19, , ,
634.9,52.19, , ,
635,52.19, , ,
635.1,52.19, , ,
635.2,52.19, , ,
635.3,52.13, , ,
635.4,52.13, , ,
635.5,52.13, , ,
635.6,52.13, , ,
635.7,52.13, , ,
635.8,52.13, , ,
635.9,52.06, , ,
636,52.06, , ,
636.1,52.06, , ,
636.2,52.06, , ,
636.3,52.06, , ,
636.4,52.06, , ,
636.5,51.94, , ,
636.6,51.94, , ,
636.7,51.94, , ,
636.8,51.94, , ,
636.9,51.94, , ,
637,51.94, , ,
637.1,51.88, , ,
637.2,51.88, , ,
637.3,51.88, , ,
637.4,51.88, , ,
637.5,51.88, , ,
637.6,51.88, , ,
637.7,51.81, , ,
637.8,51.81, , ,
637.9,51.81, , ,
638,51.81, , ,
638.1,51.81, , ,
638.2,51.81, , ,
638.3,51.75, , ,
638.4,51.75, , ,
638.5,51.75, , ,
638.6,51.75, , ,
638.7,51.75, , ,
638.8,51.75, , ,
638.9,51.63, , ,
639,51.63, , ,
639.1,51.63, , ,
639.2,51.63, , ,
639.3,51.63, , ,
639.4,51.63, , ,
639.5,51.56, , ,
639.6,51.56, , ,
639.7,51.56, , ,
639.8,51.56, , ,
639.9,51.56, , ,
640,51.56, , ,
640.1,51.5, , ,
640.2,51.5, , ,
640.3,51.5, , ,
640.4,51.5, , ,
640.5,51.5, , ,
640.6,51.5, , ,
640.7,51.44, , ,
640.8,51.44, , ,
640.9,51.44, , ,
641,51.44, , ,
641.1,51.44, , ,
641.2,51.44, , ,
641.3,51.38, , ,
641.4,51.38, , ,
641.5,51.38, , ,
641.6,51.38, , ,
641.7,51.38, , ,
641.8,51.38, , ,
641.9,51.31, , ,
642,51.31, , ,
642.1,51.31, , ,
642.2,51.31, , ,
642.3,51.31, , ,
642.4,51.31, , ,
642.5,51.25, , ,
642.6,51.25, , ,
642.7,51.25, , ,
642.8,51.25, , ,
642.9,51.25, , ,
643,51.25, , ,
643.1,51.19, , ,
643.2,51.19, , ,
643.3,51.19, , ,
643.4,51.19, , ,
643.5,51.19, , ,
643.6,51.19, , ,
643.7,51.06, , ,
643.8,51.06, , ,
643.9,51.06, , ,
644,51.06, , ,
644.1,51.06, , ,
644.2,51.06, , ,
644.3,51, , ,
644.4,51, , ,
644.5,51, , ,
644.6,51, , ,
644.7,51, , ,
644.8,51, , ,
644.9,50.94, , ,
645,50.94, , ,
645.1,50.94, , ,
645.2,50.94, , ,
645.3,50.94, , ,
645.4,50.94, , ,
645.5,50.88, , ,
645.6,50.88, , ,
645.7,50.88, , ,
645.8,50.88, , ,
645.9,50.88, , ,
646,50.88, , ,
646.1,50.81, , ,
646.2,50.81, , ,
646.3,50.81, , ,
646.4,50.81, , ,
646.5,50.81, , ,
646.6,50.81, , ,
646.7,50.75, , ,
646.8,50.75, , ,
646.9,50.75, , ,
647,50.75, , ,
647.1,50.75, , ,
647.2,50.75, , ,
647.3,50.69, , ,
647.4,50.69, , ,
647.5,50.69, , ,
647.6,50.69, , ,
647.7,50.69, , ,
647.8,50.69, , ,
647.9,50.56, , ,
648,50.56, , ,
648.1,50.56, , ,
648.2,50.56, , ,
648.3,50.56, , ,
648.4,50.56, , ,
648.5,50.56, , ,
648.6,50.56, , ,
648.7,50.56, , ,
648.8,50.56, , ,
648.9,50.56, , ,
649,50.56, , ,
649.1,50.44, , ,
649.2,50.44, , ,
649.3,50.44, , ,
649.4,50.44, , ,
649.5,50.44, , ,
649.6,50.44, , ,
649.7,50.38, , ,
649.8,50.38, , ,
649.9,50.38, , ,
650,50.38, , ,
650.1,50.38, , ,
650.2,50.38, , ,
650.3,50.31, , ,
650.4,50.31, , ,
650.5,50.31, , ,
650.6,50.31, , ,
650.7,50.31, , ,
650.8,50.31, , ,
650.9,50.25, , ,
651,50.25, , ,
651.1,50.25, , ,
651.2,50.25, , ,
651.3,50.25, , ,
651.4,50.25, , ,
651.5,50.19, , ,
651.6,50.19, , ,
651.7,50.19, , ,
651.8,50.19, , ,
651.9,50.19, , ,
652,50.19, , ,
652.1,50.13, , ,
652.2,50.13, , ,
652.3,50.13, , ,
652.4,50.13, , ,
652.5,50.13, , ,
652.6,50.13, , ,
652.7,50.06, , ,
652.8,50.06, , ,
652.9,50.06, , ,
653,50.06, , ,
653.1,50.06, , ,
653.2,50.06, , ,
653.3,50, , ,
653.4,50, , ,
653.5,50, , ,
653.6,50, , ,
653.7,50, , ,
653.8,50, , ,
653.9,49.94, , ,
654,49.94, , ,
654.1,49.94, , ,
654.2,49.94, , ,
654.3,49.94, , ,
654.4,49.94, , ,
654.5,49.88, , ,
654.6,49.88, , ,
654.7,49.88, , ,
654.8,49.88, , ,
654.9,49.88, , ,
655,49.88, , ,
655.1,49.81, , ,
655.2,49.81, , ,
655.3,49.81, , ,
655.4,49.81, , ,
655.5,49.81, , ,
655.6,49.81, , ,
655.7,49.69, , ,
655.8,49.69, , ,
655.9,49.69, , ,
656,49.69, , ,
656.1,49.69, , ,
656.2,49.69, , ,
656.3,49.69, , ,
656.4,49.69, , ,
656.5,49.69, , ,
656.6,49.69, , ,
656.7,49.69, , ,
656.8,49.69, , ,
656.9,49.63, , ,
657,49.63, , ,
657.1,49.63, , ,
657.2,49.63, , ,
657.3,49.63, , ,
657.4,49.63, , ,
657.5,49.56, , ,
657.6,49.56, , ,
657.7,49.56, , ,
657.8,49.56, , ,
657.9,49.56, , ,
658,49.56, , ,
658.1,49.5, , ,
658.2,49.5, , ,
658.3,49.5, , ,
658.4,49.5, , ,
658.5,49.5, , ,
658.6,49.5, , ,
658.7,49.44, , ,
658.8,49.44, , ,
658.9,49.44, , ,
659,49.44, , ,
659.1,49.44, , ,
659.2,49.44, , ,
659.3,49.31, , ,
659.4,49.31, , ,
659.5,49.31, , ,
659.6,49.31, , ,
659.7,49.31, , ,
659.8,49.31, , ,
659.9,49.31, , ,
660,49.31, , ,
660.1,49.31, , ,
660.2,49.31, , ,
660.3,49.31, , ,
660.4,49.31, , ,
660.5,49.19, , ,
660.6,49.19, , ,
660.7,49.19, , ,
660.8,49.19, , ,
660.9,49.19, , ,
661,49.19, , ,
661.1,49.19, , ,
661.2,49.19, , ,
661.3,49.19, , ,
661.4,49.19, , ,
661.5,49.19, , ,
661.6,49.19, , ,
661.7,49.06, , ,
661.8,49.06, , ,
661.9,49.06, , ,
662,49.06, , ,
662.1,49.06, , ,
662.2,49.06, , ,
662.3,49.06, , ,
662.4,49.06, , ,
662.5,49.06, , ,
662.6,49.06, , ,
662.7,49.06, , ,
662.8,49.06, , ,
662.9,49, , ,
663,49, , ,
663.1,49, , ,
663.2,49, , ,
663.3,49, , ,
663.4,49, , ,
663.5,48.88, , ,
663.6,48.88, , ,
663.7,48.88, , ,
663.8,48.88, , ,
663.9,48.88, , ,
664,48.88, , ,
664.1,48.81, , ,
664.2,48.81, , ,
664.3,48.81, , ,
664.4,48.81, , ,
664.5,48.81, , ,
664.6,48.81, , ,
664.7,48.81, , ,
664.8,48.81, , ,
664.9,48.81, , ,
665,48.81, , ,
665.1,48.81, , ,
665.2,48.81, , ,
665.3,48.69, , ,
665.4,48.69, , ,
665.5,48.69, , ,
665.6,48.69, , ,
665.7,48.69, , ,
665.8,48.69, , ,
665.9,48.63, , ,
666,48.63, , ,
666.1,48.63, , ,
666.2,48.63, , ,
666.3,48.63, , ,
666.4,48.63, , ,
666.5,48.56, , ,
666.6,48.56, , ,
666.7,48.56, , ,
666.8,48.56, , ,
666.9,48.56, , ,
667,48.56, , ,
667.1,48.5, , ,
667.2,48.5, , ,
667.3,48.5, , ,
667.4,48.5, , ,
667.5,48.5, , ,
667.6,48.5, , ,
667.7,48.44, , ,
667.8,48.44, , ,
667.9,48.44, , ,
668,48.44, , ,
668.1,48.44, , ,
668.2,48.44, , ,
668.3,48.38, , ,
668.4,48.38, , ,
668.5,48.38, , ,
668.6,48.38, , ,
668.7,48.38, , ,
668.8,48.38, , ,
668.9,48.31, , ,
669,48.31, , ,
669.1,48.31, , ,
669.2,48.31, , ,
669.3,48.31, , ,
669.4,48.31, , ,
669.5,48.25, , ,
669.6,48.25, , ,
669.7,48.25, , ,
669.8,48.25, , ,
669.9,48.25, , ,
670,48.25, , ,
670.1,48.19, , ,
670.2,48.19, , ,
670.3,48.19, , ,
670.4,48.19, , ,
670.5,48.19, , ,
670.6,48.19, , ,
670.7,48.13, , ,
670.8,48.13, , ,
670.9,48.13, , ,
671,48.13, , ,
671.1,48.13, , ,
671.2,48.13, , ,
671.3,48.06, , ,
671.4,48.06, , ,
671.5,48.06, , ,
671.6,48.06, , ,
671.7,48.06, , ,
671.8,48.06, , ,
671.9,48, , ,
672,48, , ,
672.1,48, , ,
672.2,48, , ,
672.3,48, , ,
672.4,48, , ,
672.5,47.94, , ,
672.6,47.94, , ,
672.7,47.94, , ,
672.8,47.94, , ,
672.9,47.94, , ,
673,47.94, , ,
673.1,47.88, , ,
673.2,47.88, , ,
673.3,47.88, , ,
673.4,47.88, , ,
673.5,47.88, , ,
673.6,47.88, , ,
673.7,47.81, , ,
673.8,47.81, , ,
673.9,47.81, , ,
674,47.81, , ,
674.1,47.81, , ,
674.2,47.81, , ,
674.3,47.75, , ,
674.4,47.75, , ,
674.5,47.75, , ,
674.6,47.75, , ,
674.7,47.75, , ,
674.8,47.75, , ,
674.9,47.75, , ,
675,47.75, , ,
675.1,47.75, , ,
675.2,47.75, , ,
675.3,47.75, , ,
675.4,47.75, , ,
675.5,47.69, , ,
675.6,47.69, , ,
675.7,47.69, , ,
675.8,47.69, , ,
675.9,47.69, , ,
676,47.69, , ,
676.1,47.63, , ,
676.2,47.63, , ,
676.3,47.63, , ,
676.4,47.63, , ,
676.5,47.63, , ,
676.6,47.63, , ,
676.7,47.56, , ,
676.8,47.56, , ,
676.9,47.56, , ,
677,47.56, , ,
677.1,47.56, , ,
677.2,47.56, , ,
677.3,47.5, , ,
677.4,47.5, , ,
677.5,47.5, , ,
677.6,47.5, , ,
677.7,47.5, , ,
677.8,47.5, , ,
677.9,47.44, , ,
678,47.44, , ,
678.1,47.44, , ,
678.2,47.44, , ,
678.3,47.44, , ,
678.4,47.44, , ,
678.5,47.44, , ,
678.6,47.44, , ,
678.7,47.44, , ,
678.8,47.44, , ,
678.9,47.44, , ,
679,47.44, , ,
679.1,47.38, , ,
679.2,47.38, , ,
679.3,47.38, , ,
679.4,47.38, , ,
679.5,47.38, , ,
679.6,47.38, , ,
679.7,47.31, , ,
679.8,47.31, , ,
679.9,47.31, , ,
680,47.31, , ,
680.1,47.31, , ,
680.2,47.31, , ,
680.3,47.25, , ,
680.4,47.25, , ,
680.5,47.25, , ,
680.6,47.25, , ,
680.7,47.25, , ,
